,url,title,bed,title2,location,badge,cancellation_policy,accommodates,price_per_night,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_Quyền riêng tư và an toàn,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,amenity_An toàn nhà ở,prices_Ưu đãi đặc biệt,prices_Giảm giá cho thời gian ở dài hạn,prices_Giảm giá cho khách đặt sớm
147,https://www.airbnb.com.vn/rooms/922222141007557955?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210184_PyU2YCTSR%2ByD%2FWSM&previous_page_section_name=1000,Ban công 2 phòng ngủ đầy phong cách # Tầm nhìn thành phố @Landmark Plus,5 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 5 khách,$60,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Nơi để quần áo']","['TV', 'Hệ thống âm thanh', 'Thiết bị tập thể dục']",['Cũi'],"['Điều hòa nhiệt độ', 'Hệ thống sưởi']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Lò nướng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Bàn ăn']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Bồn tắm nước nóng', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo']",,,,,,,,,$42,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",,,
148,https://www.airbnb.com.vn/rooms/963711373780081119?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210184_D%2FCuM%2FagSCoTurtA&previous_page_section_name=1000,2BR Landmark 6 Nice House High Floor Vinhomes,6 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 6 khách,$50,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là']","['TV', 'Thiết bị tập thể dục']",['Ghế ăn cho bé'],['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",,"['Sân hoặc ban công', 'Sân sau']","['Bể bơi', 'Thiết bị sạc xe điện', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","5,0 · 3 đánh giá","4,7","5,0","5,0","5,0","5,0","5,0",$8,$36,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
149,https://www.airbnb.com.vn/rooms/992549112763880893?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-12&check_out=2023-12-17&source_impression_id=p3_1702210184_KJBsnzg%2FgqEkWiyK&previous_page_section_name=1000,Địa điểm mới/Căn hộ mới gần lankmark 81,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,,"Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 11 thg 12.",Tối đa 2 khách,$21,"['Hướng nhìn ra sân trong', 'Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sông']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV', 'Sách và ấn phẩm để đọc']","['Sách và đồ chơi trẻ em', 'Ghế ăn cho bé', 'Bộ dụng cụ ăn uống cho trẻ em', 'Thiết bị giám sát trẻ em', 'Đồ bịt ổ điện', 'Sân chơi ngoài trời']",['Hệ thống điều hòa trung tâm'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp điện bằng thép không gỉ', 'Ấm đun nước nóng', 'Bàn ăn']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hoặc ban công', 'Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Thiết bị sạc xe điện']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","4,67 · 3 đánh giá",,,,,,,,$15,"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']",,,
150,https://www.airbnb.com.vn/rooms/37958397?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=838436542&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702210184_139LndA8VUAKvVU2&previous_page_section_name=1000,vinhanh homestay 2-2,,,"Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 2 khách,$17,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Mành chắn sáng cho phòng', 'Bàn là']",['TV với truyền hình cáp tiêu chuẩn'],,['Điều hòa nhiệt độ'],"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Lò nướng']",['Lối vào riêng'],,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']",['Không có: Hệ thống sưởi'],,,,,,,,,$12,,,-$4,
151,https://www.airbnb.com.vn/rooms/749860231651832194?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210184_k4SCclTVvR35WbIy&previous_page_section_name=1000,Landmark 81 - 1 phòng ngủ được phục vụ trên tầng cao,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ dịch vụ tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 3 khách,$62,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sân trong', 'Hướng nhìn ra vườn']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['TV', 'Thiết bị tập thể dục']",,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc', 'Bộ phát Wi-fi bỏ túi']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Khay nướng bánh', 'Máy xay sinh tố', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn', 'Cà phê']",,"['Sân sau', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']","4,74 · 19 đánh giá","4,7","4,7","5,0","5,0","5,0","4,8",,$44,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
152,https://www.airbnb.com.vn/rooms/8770866?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=560084721&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210184_qtbrWjA5jPDmAQrU&previous_page_section_name=1000,Phòng trong Trung tâm,1 giường queen ·  · Phòng tắm khép kín,"Phòng tại Thành phố Hồ Chí Minh, Việt Nam","Thành phố Hồ Chí Minh, Ho Chi Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 2 khách,$14,,"['Dầu gội đầu', 'Nước nóng']","['Tiện nghi thiết yếu', 'Móc treo quần áo']",['TV với truyền hình cáp tiêu chuẩn'],['Ghế ăn cho bé'],['Điều hòa nhiệt độ'],"['Khóa ở cửa phòng ngủ', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Máy rửa chén bát', 'Bếp', 'Lò nướng', 'Máy pha cà phê']",['Lối vào riêng'],['Sân hoặc ban công'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Hồ bơi Riêng', 'Phòng tập thể hình', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép gửi hành lý', 'Bữa sáng', 'Cho phép hút thuốc', 'Cho phép ở dài hạn']","['Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","4,66 · 29 đánh giá","4,7","4,5","4,6","4,8","4,5","4,7",$5,$11,,,,
153,https://www.airbnb.com.vn/rooms/897742306416147255?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702210184_kn9RulyYgKnveLng&previous_page_section_name=1000,Công viên mùa hè LalaHouse - R203,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 16 thg 12.,Tối đa 2 khách,$17,,,,,,,,,,,,,,,"4,25 · 8 đánh giá","4,4","4,6","4,6","4,8","4,6","4,5",,,,,,
154,https://www.airbnb.com.vn/rooms/43657362?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1013827744&check_in=2023-12-10&check_out=2023-12-17&source_impression_id=p3_1702210184_TQtFqQM3MG%2FuOzWt&previous_page_section_name=1000,Ngôi nhà chung sống trên ban công,,,"Phú Nhuận, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 2 khách,,,['Nước nóng'],['Máy giặt'],,,['Điều hòa nhiệt độ'],['Khóa ở cửa phòng ngủ'],['Wi-fi'],"['Bếp', 'Tủ lạnh']",,,['Chỗ đỗ xe miễn phí tại nơi ở'],"['Cho phép thú cưng', 'Cho phép hút thuốc']","['Không có: TV', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",2 đánh giá,,,,,,,,,,,,
155,https://www.airbnb.com.vn/rooms/907936603257339389?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1671784101&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702210184_7J%2Fk%2BHhb23t4Tu1v&previous_page_section_name=1000,D 's Alley II Ban công Phòng 2-01,,,"Phường 24, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 12:00, 12 thg 12.",Tối đa 2 khách,$14,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']",,,,['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: Camera an ninh trong nhà', 'Không có: Bếp', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']","5,0 · 3 đánh giá",,,,,,,,$10,,,,
156,https://www.airbnb.com.vn/rooms/907941159453431830?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702210184_BOuUZLVs%2FkngMAiC&previous_page_section_name=1000,D 's Alley II Ban công Phòng 2-02,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại nhà tại Phường 24, Việt Nam","Phường 24, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 12:00, 12 thg 12.",Tối đa 2 khách,$13,,,['Máy giặt'],['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']",,,,['Chỗ đỗ xe miễn phí tại nơi ở'],['Cho phép hút thuốc'],"['Không có: Camera an ninh trong nhà', 'Không có: Bếp', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']","5,0 · 4 đánh giá","4,8","4,8","4,8","4,5","5,0","4,8",,$10,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']",,,
157,https://www.airbnb.com.vn/rooms/896776128965945989?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210184_HuQ%2B3gAeJUVGAqsH&previous_page_section_name=1000,Studio nhiệt đới lớn 5* - H2R1,5 khách ·  · 1 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Bình Thạnh, Việt Nam","Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 5 khách,$23,,['Máy sấy tóc'],"['Máy giặt', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Tự nhận phòng', 'Khóa thông minh']","['Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",,,,,,,,,,"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']",,,
158,https://www.airbnb.com.vn/rooms/53364594?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210184_fPn0y896t9el%2B4R%2F&previous_page_section_name=1000,"Căn hộ ấm cúng 01 căn, đầy đủ nội thất tại Thảo Điền",2 khách ·  · 1 phòng ngủ  ·  · 1 phòng tắm,"Toàn bộ căn hộ dịch vụ tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,$28,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']",['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc', 'Bếp', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Nồi cơm điện', 'Bàn ăn']",,['Sân sau'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bồn tắm nước nóng riêng', 'Thang máy', 'Phòng tập thể hình']","['Cho phép gửi hành lý', 'Tự nhận phòng', 'Nhân viên trực cửa']","['Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","4,74 · 23 đánh giá","4,5","4,8","4,9","5,0","4,7","4,7",,$20,"['Máy báo khói', 'Bình chữa cháy']",,,
159,https://www.airbnb.com.vn/rooms/21035040?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702210184_ouKzusQkZr1%2F1OwT&previous_page_section_name=1000,Gác ấm cúng gần Bảo tàng Lịch sử * NBK302.,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Đa Kao, Việt Nam","Đa Kao, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 2 khách,$17,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt – Trong tòa nhà', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là']","['35"" TV với Netflix, truyền hình cáp tiêu chuẩn']",,['Điều hòa di động'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Máy pha cà phê']","['Lối vào riêng', 'Lối vào khu nghỉ dưỡng']","['Sân hiên hoặc ban công riêng', 'Sân sau']",,"['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']","4,59 · 111 đánh giá","4,7","4,8","4,8","4,9","4,8","4,7",,$12,"['Camera an ninh trong nhà', 'Bình chữa cháy']",,,
160,https://www.airbnb.com.vn/rooms/1031744870333213653?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1787840712&check_in=2023-12-16&check_out=2023-12-21&source_impression_id=p3_1702210184_y83RbpNP%2FVQnrhFY&previous_page_section_name=1000,Phòng chính bên trong 3 phòng ngủ @SAV,1 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 2, Việt Nam","Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 15 thg 12.,Tối đa 2 khách,$15,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra vườn']","['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['Kết nối Ethernet', '60"" HDTV với Netflix', 'Thiết bị tập thể dục']",['Sân chơi ngoài trời'],"['Máy điều hòa không khí gắn trên cửa sổ', 'Quạt cầm tay']","['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn', 'Cà phê']","['Lối ra hồ', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ', 'Ghế tắm nắng']","['Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, vô cực', 'Thang máy', 'Phòng thể hình chung ở gần chỗ ở', 'Bãi đỗ xe có thu phí, trong khuôn viên', 'Phòng khách riêng', 'Nhà một tầng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Hệ thống sưởi']",,,,,,,,$6,$12,,,,
